date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2026-02-26,124051.19930251171,113130.01273168217,106561.26952608547,111687.44236032882,122964.72449717077
2026-02-27,126518.06357849353,114007.09804086841,107387.4280473546,112565.64943762249,122374.25163327013
2026-03-02,125727.22740323767,113507.24981547016,106891.64470392285,111843.12428849014,122443.8266291272
2026-03-03,124488.34329548548,112693.64362678524,106166.47791437454,110991.94872439108,121364.56492109265
2026-03-04,123574.41300669439,112276.79679589345,105651.14421143963,110451.50216190063,122220.83822299998
2026-03-05,121693.83239101322,110627.84939381789,104174.85466473944,108954.13922309896,121539.38434730253
2026-03-06,121792.00796947606,110713.88092977465,104245.48396544106,108998.55528570135,119946.3564805024
2026-03-09,122530.55533380904,111205.3899425673,104666.90926220939,109492.32750407635,120997.0804633192
2026-03-10,122239.5832261977,110740.69301671493,104300.76610268706,108987.63649090691,120802.62978240974
2026-03-11,122312.13316504005,111097.3908588306,104645.58701463701,109335.34341512283,120651.00202148553
2026-03-12,122628.82326782796,111197.21472670893,104837.52848336314,109481.5004308093,118818.92579255046
2026-03-13,123094.66878345545,111331.34672234308,104925.64714460413,109686.10187636474,118146.38927547693
2026-03-16,123275.31058114361,111470.60116452147,105305.14201108685,109813.97780849873,119348.75190732372
