date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-11-03,116675.20963612423,110719.38831402872,117952.83644800747,113495.3114946052,121542.39181005287
2025-11-04,114938.65590591212,108842.66961608549,115892.66479799239,112446.723985056,120101.67749797383
2025-11-05,116521.42352029734,109866.00029628997,117609.02639176411,113131.42932213763,120517.88627437597
2025-11-06,115245.29479013405,107883.08480187436,115639.13692866157,111955.95109546225,119224.80380447858
2025-11-07,113842.15638388872,107246.64565636464,114808.36904099508,111683.24416884813,119342.18848554361
2025-11-10,116692.34119425829,109555.76331383489,117201.25512457704,113077.70864243453,121204.44674643203
2025-11-11,116874.60348950794,109795.67042452462,117668.56414216802,114075.08407740692,121481.90837592653
2025-11-12,118242.22266120963,110835.38636434868,118326.63475350736,114849.85601410402,121549.50174389344
2025-11-13,115217.26365059415,108412.79372074544,115487.72262444822,113311.65971631696,119532.50170698277
2025-11-14,115151.69808675938,108769.65630574372,115373.76743896646,113456.02447437563,119512.94666689441
2025-11-17,114521.880213475,108017.83382346325,115411.67027379914,112385.55716411858,118399.50707362183
2025-11-18,113926.61667451123,107560.56373280885,114663.3316600781,112459.97025693563,117405.24869906159
2025-11-19,114953.11987873039,107840.95872796964,114934.65886757437,111748.11701577996,117858.80368231406
2025-11-20,112620.91116663709,105625.38507301411,112624.77150495723,109776.75366427316,116062.36402795918
2025-11-21,113525.90327431019,105957.34603961206,113542.10302732585,110617.2832391672,117218.48500048924
2025-11-24,118003.08185542238,109648.60723273436,118201.10823408219,112800.10963712828,118943.77087590337
2025-11-25,118964.69732303702,110116.53656312806,119447.96203533192,113412.09978683431,120062.54564158314
2025-11-26,120070.08737109964,111442.17010356508,120472.74057183726,114369.46887552037,120891.40278341371
2025-11-28,120343.36048466012,111694.87998710564,121235.09653777634,115010.60621099321,121551.27650532687
2025-12-01,118954.77234515939,109994.93238890942,119601.26600782867,113843.09460354647,120996.34235823093
2025-12-02,118716.15817675838,109385.68832119911,119185.06832378675,113366.10528382155,121220.45226365357
2025-12-03,119004.08046981084,110033.6904301937,119832.05611863728,113427.59218959106,121640.21056292258
2025-12-04,118027.74339300493,109251.70076346908,118925.20546186618,112332.66709381957,121729.14462051827
2025-12-05,118147.37921509233,109281.09583290291,119044.18508989835,112122.97933227933,121960.36445978149
