date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2025-08-21,104049.70529998066,108921.21950089217,105251.85076101699,103936.58290490868,112729.66553698953
2025-08-22,106057.98152149071,111101.4708450212,107283.32974064384,105882.0187729246,114460.83080166743
2025-08-25,105811.09973842009,110792.92422716145,107033.59559183054,105603.1551992451,113957.08170020835
2025-08-26,106219.54847559918,111243.27415437107,107446.76336972244,106155.05110137387,114434.2202711706
2025-08-27,106479.04062322844,111368.63267201555,107709.25357781278,106558.1939435779,114694.95773999525
2025-08-28,107622.51770024886,112484.0642336691,108865.94189626802,107715.18377886471,115101.13852566788
2025-08-29,104967.19079744468,110004.86129253801,106284.44779480362,105363.71641158666,114414.70878563449
2025-09-02,104915.48221632074,109763.96506139687,105856.58097178141,105252.01651514511,113566.87376569728
2025-09-03,105811.63135531465,110057.89681755287,105794.26300770052,106032.7511516213,114182.34572044111
2025-09-04,106365.2137901957,111150.88900383105,106873.17504260427,107092.86765600274,115136.62286236559
2025-09-05,105834.17778372233,110802.33576681322,106099.24780509896,106770.14725627359,114803.15284701117
2025-09-08,105727.62999876277,111274.42051803798,106691.43438628486,107288.88669502226,115085.18745071787
2025-09-09,107268.69946142811,111649.29860610455,107471.31737236504,108200.7364076884,115351.23831515726
2025-09-10,107194.73512083315,112247.99804166496,108946.72628518706,109629.74904861594,115684.6974424059
2025-09-11,108571.61980430137,112702.4318423648,108922.37364652632,109511.79606620334,116646.07362929112
2025-09-12,108504.70629032694,112442.23185166142,108938.12276421666,109563.58861246779,116607.02888200732
2025-09-15,109095.35366748439,113126.56177033624,109609.14409287226,110865.31840484153,117227.84689668317
2025-09-16,109171.56351698871,113286.30631605707,109815.95692104613,111415.6528200475,117066.44161677935
2025-09-17,109840.08530070362,113328.29046289285,109251.23091855115,110910.33488463153,116920.99829993132
2025-09-18,109422.04148015485,112485.18281588082,109242.29666087785,110773.97434754277,117467.29811873147
2025-09-19,109922.4674501559,112685.99519500196,109231.06139063393,110517.11165771178,118049.10405044082
2025-09-22,110226.64990562967,112200.08696981813,109321.90455708261,109853.69126662126,118607.59854770107
