date,configured_baseline_value,ridge_walkforward_value,tree_walkforward_value,mlp_walkforward_value,benchmark_value
2026-03-04,123574.41058267951,114067.8159776379,123283.81929926762,125327.45378612993,122220.85153053554
2026-03-05,121693.83000388749,112684.14005560128,121561.14402615798,123486.83858132441,121539.39758064065
2026-03-06,121792.00558042453,112806.14600705975,121643.56102230058,123582.8701181554,119946.36954038995
2026-03-09,122530.55293027029,113286.16704218663,122135.32020316613,124131.5103968607,120997.09363761071
2026-03-10,122239.58082836661,112829.07381318841,121708.06948616606,123612.79874706903,120802.64293552925
2026-03-11,122312.13076578584,113250.79291865772,122110.43937356048,124010.95788234104,120651.01515809564
2026-03-12,122628.82086236162,113384.1339879242,122334.41496344248,124122.38492288103,118818.93872968217
2026-03-13,123094.66636885116,113602.01392528684,122437.24021148321,124272.10794637127,118146.40213938215
2026-03-16,123363.93632278145,113803.6562202885,122938.84084733782,124487.19944325417,119348.76490214346
2026-03-17,122956.29250334763,112517.3654803336,121719.64798359825,123183.16928953717,119662.72346614588
